omega,S_PM
1.329824561403509,0.1711798705387796
1.336842105263158,0.1670469154058269
1.343859649122807,0.1630282857906886
1.350877192982456,0.159120533873061
1.357894736842105,0.1553203182551761
1.364912280701754,0.1516244010079569
1.371929824561403,0.1480296447547069
1.378947368421052,0.1445330097970466
1.385964912280702,0.1411315512871023
1.392982456140351,0.1378224164493212
1.4,0.1346028418547206
1.407017543859649,0.1314701507498689
1.414035087719298,0.1284217504424435
1.421052631578947,0.1254551297448034
1.428070175438596,0.1225678564766555
1.435087719298245,0.1197575750275694
1.442105263157895,0.1170220039798129
1.449122807017544,0.1143589337917272
1.456140350877193,0.1117662245416401
1.463157894736842,0.1092418037321171
1.470175438596491,0.1067836641541838
1.47719298245614,0.1043898618109997
1.484210526315789,0.1020585139003359
1.491228070175438,0.09978779685509831
1.498245614035087,0.09757594444104202
1.505263157894737,0.0954212459107395
1.512280701754386,0.09332204421280013
1.519298245614035,0.09127673425527967
1.526315789473684,0.08928376122217262
1.533333333333333,0.08734161894184375
1.540350877192982,0.08544884830622555
1.547368421052631,0.08360403573958752
1.55438596491228,0.08180581171566774
1.56140350877193,0.0800528493219489
1.568421052631579,0.0783438628698556
1.575438596491228,0.07667760654965157
1.582456140350877,0.07505287312881875
1.589473684210526,0.07346849269270918
1.596491228070175,0.07192333142627033
1.603508771929824,0.07041629043565907
1.610526315789474,0.06894630460857448
1.617543859649123,0.06751234151215806
1.624561403508772,0.06611340032732824
1.631578947368421,0.06474851081843828
1.63859649122807,0.06341673233716642
1.645614035087719,0.06211715285957204
1.652631578947368,0.06084888805527323
1.659649122807017,0.05961108038772658
1.666666666666667,0.05840289824461339
1.673684210526316,0.05722353509736184
1.680701754385965,0.05607220868885971
1.687719298245614,0.05494816024843641
1.694736842105263,0.05385065373321874
1.701754385964912,0.05277897509498987
1.708771929824561,0.0517324315717043
1.71578947368421,0.05071035100283786
1.722807017543859,0.04971208116777449
1.729824561403509,0.04873698914645602
1.736842105263158,0.04778446070154435
1.743859649122807,0.0468538996813689
1.750877192982456,0.04594472744295401
1.757894736842105,0.04505638229444381
1.764912280701754,0.0441883189562634
1.771929824561403,0.04334000804037669
1.778947368421052,0.0425109355470213
1.785964912280702,0.04170060237832181
1.792982456140351,0.04090852386820194
1.8,0.04013422932803539
1.807017543859649,0.03937726160749386
1.814035087719298,0.03863717667006875
1.821052631578947,0.0379135431827608
1.828070175438596,0.03720594211944893
1.835087719298245,0.03651396637746594
1.842105263157894,0.03583722040692565
1.849122807017544,0.03517531985236038
1.856140350877193,0.03452789120624401
1.863157894736842,0.03389457147398994
1.870175438596491,0.03327500785002743
1.87719298245614,0.03266885740457391
1.884210526315789,0.03207578678073382
1.891228070175438,0.0314954719015674
1.898245614035087,0.03092759768678592
1.905263157894737,0.03037185777874068
1.912280701754386,0.02982795427738618
1.919298245614035,0.02929559748390785
1.926315789473684,0.02877450565271645
1.933333333333333,0.02826440475152119
1.940350877192982,0.02776502822920425
1.947368421052631,0.02727611679122868
1.954385964912281,0.02679741818232146
1.96140350877193,0.0263286869761824
1.968421052631579,0.02586968437197869
1.975438596491228,0.02542017799739275
1.982456140350877,0.02497994171800021
1.989473684210526,0.02454875545276165
1.996491228070175,0.02412640499542029
2.003508771929825,0.02371268184160469
2.010526315789474,0.02330738302144269
2.017543859649123,0.0229103109374996
2.024561403508772,0.02252127320786071
2.031578947368421,0.02214008251418379
2.03859649122807,0.02176655645455398
2.045614035087719,0.02140051740097938
2.052631578947368,0.02104179236137077
2.059649122807017,0.02069021284585518
2.066666666666666,0.02034561473727776
2.073684210526316,0.02000783816575183
2.080701754385965,0.01967672738712161
2.087719298245614,0.0193521306652073
2.094736842105263,0.01903390015770639
2.101754385964912,0.01872189180562963
2.108771929824561,0.01841596522615438
2.11578947368421,0.01811598360878219
2.12280701754386,0.01782181361469123
2.129824561403509,0.01753332527917823
2.136842105263158,0.01725039191708809
2.143859649122807,0.01697289003113296
2.150877192982456,0.01670069922300603
2.157894736842105,0.01643370210719836
2.164912280701754,0.01617178422743059
2.171929824561403,0.015914833975614
2.178947368421052,0.01566274251325882
2.185964912280701,0.01541540369525012
2.192982456140351,0.01517271399591453
2.2,0.01493457243730372
2.207017543859649,0.01470088051962305
2.214035087719298,0.01447154215373615
2.221052631578947,0.01424646359567889
2.228070175438596,0.01402555338311806
2.235087719298245,0.01380872227369254
2.242105263157895,0.01359588318517689
2.249122807017544,0.01338695113740914
2.256140350877193,0.01318184319592668
2.263157894736842,0.01298047841725605
2.270175438596491,0.01278277779580418
2.27719298245614,0.01258866421230048
2.284210526315789,0.01239806238374087
2.291228070175439,0.01221089881478635
2.298245614035088,0.01202710175057074
2.305263157894737,0.01184660113087294
2.312280701754386,0.0116693285456115
2.319298245614035,0.01149521719162003
2.326315789473684,0.01132420183066348
2.333333333333333,0.011156218748657
2.340350877192983,0.01099120571604982
2.347368421052631,0.01082910194933839
2.35438596491228,0.01066984807367367
2.36140350877193,0.0105133860865291
2.368421052631579,0.01035965932239656
2.375438596491228,0.01020861241847872
2.382456140350877,0.01006019128134761
2.389473684210526,0.009914343054539504
2.396491228070175,0.009771016087057955
2.403508771929824,0.009630159902757267
2.410526315789474,0.009491725170579654
2.417543859649123,0.00935566367562039
2.424561403508772,0.00922192829099587
2.431578947368421,0.009090472950490482
2.43859649122807,0.008961252621958833
2.445614035087719,0.008834223281460734
2.452631578947368,0.00870934188810704
2.459649122807018,0.008586566359595087
2.466666666666667,0.008465855548413243
2.473684210526316,0.008347169218694724
2.480701754385965,0.008230468023701335
2.487719298245614,0.008115713483918633
2.494736842105263,0.008002867965744422
2.501754385964912,0.007891894660753103
2.508771929824561,0.007782757565518995
2.51578947368421,0.007675421461982243
2.522807017543859,0.007569851898341471
2.529824561403509,0.00746601517045779
2.536842105263158,0.007363878303755292
2.543859649122807,0.007263409035603642
2.550877192982456,0.007164575798168765
2.557894736842105,0.007067347701718125
2.564912280701754,0.00697169451836749
2.571929824561404,0.006877586666256469
2.578947368421053,0.006784995194140521
2.585964912280702,0.006693891766387517
2.592982456140351,0.006604248648367293
2.6,0.006516038692222973
2.607017543859649,0.006429235323013234
2.614035087719298,0.006343812525214966
2.621052631578947,0.006259744829576133
2.628070175438596,0.006177007300308915
2.635087719298245,0.006095575522613608
2.642105263157895,0.006015425590523902
2.649122807017544,0.005936534095064556
2.656140350877193,0.005858878112712736
2.663157894736842,0.005782435194154507
2.670175438596491,0.005707183353328287
2.67719298245614,0.005633101056747246
2.684210526315789,0.005560167213092937
2.691228070175439,0.005488361163072648
2.698245614035088,0.00541766266953319
2.705263157894737,0.005348051907824044
2.712280701754386,0.005279509456403029
2.719298245614035,0.00521201628767783
2.726315789473684,0.005145553759076928
2.733333333333333,0.005080103604343663
2.740350877192983,0.005015647925047374
2.747368421052632,0.004952169182305684
2.754385964912281,0.004889650188712215
2.76140350877193,0.004828074100464192
2.768421052631579,0.004767424409684478
2.775438596491228,0.004707684936932906
2.782456140350877,0.004648839823901701
2.789473684210526,0.004590873526290132
2.796491228070175,0.004533770806853569
2.803508771929824,0.004477516728622299
2.810526315789474,0.004422096648285556
2.817543859649123,0.004367496209736399
2.824561403508772,0.004313701337773155
2.831578947368421,0.00426069823195328
2.83859649122807,0.004208473360595628
2.845614035087719,0.004157013454927196
2.852631578947368,0.004106305503370569
2.859649122807018,0.004056336745968351
2.866666666666667,0.004007094668941014
2.873684210526316,0.003958566999374661
2.880701754385965,0.00391074170003534
2.887719298245614,0.003863606964306597
2.894736842105263,0.003817151211247076
2.901754385964912,0.003771363080765057
2.908771929824561,0.003726231428906931
2.91578947368421,0.003681745323256627
2.922807017543859,0.003637894038443184
2.929824561403509,0.003594667051753667
2.936842105263158,0.003552054038848736
2.943859649122807,0.003510044869578236
2.950877192982456,0.003468629603894274
2.957894736842105,0.003427798487859286
2.964912280701754,0.003387541949746681
2.971929824561403,0.003347850596231732
2.978947368421053,0.003308715208670423
2.985964912280702,0.003270126739464014
2.992982456140351,0.003232076308507213
3.0,0.003194555199717795
