T/Dd=0.25 Fn=0.1,T/Dd=0.25 Fn=0.15,T/Dd=0.25 Fn=0.2,T/Dd=0.25 Fn=0.25,T/Dd=0.25 Fn=0.3,T/Dd=0.25 Fn=0.35,T/Dd=0.25 Fn=0.4,T/Dd=0.25 Fn=0.45,T/Dd=0.33 Fn=0.1,T/Dd=0.33 Fn=0.15,T/Dd=0.33 Fn=0.2,T/Dd=0.33 Fn=0.25,T/Dd=0.33 Fn=0.3,T/Dd=0.33 Fn=0.35,T/Dd=0.33 Fn=0.4,T/Dd=0.33 Fn=0.45,T/Dd=0.5 Fn=0.1,T/Dd=0.5 Fn=0.15,T/Dd=0.5 Fn=0.2,T/Dd=0.5 Fn=0.25,T/Dd=0.5 Fn=0.3,T/Dd=0.5 Fn=0.35,T/Dd=0.5 Fn=0.4,T/Dd=0.5 Fn=0.45,T/Dd=0.67 Fn=0.1,T/Dd=0.67 Fn=0.15,T/Dd=0.67 Fn=0.2,T/Dd=0.67 Fn=0.25,T/Dd=0.67 Fn=0.3,T/Dd=0.67 Fn=0.35,T/Dd=0.67 Fn=0.4,T/Dd=0.67 Fn=0.45
0.00106554758642323,0.00285935709355252,0.00103539342783435,0.00150799300072632,0.00158970854233933,0.00130710771906173,0.0013179131862441,0.00147093097351528,0.00282747337526779,0.00439460577539623,0.00338373924915643,0.00391523967409074,0.00367855543604768,0.0030417217165995,0.0026666799434112,0.00278040266997774,0.00271745408943459,0.00725173640413733,0.00819460532952414,0.00791761824326754,0.00702393171083422,0.00568226438433435,0.00505963445068548,0.00534308538095055,0.00140489329112947,0.00466387336660167,0.00773250347913878,0.00795131807459574,0.00762935620199715,0.00611077679827755,0.00667297692632294,0.0072870332065232
0.00169267620733768,0.00829897242086879,0.0164592909403244,0.0258821941401559,0.0207341596662695,0.0188151232325692,0.0111577713221354,0.0107715750611406,0.00155324327176252,0.00687904442523632,0.0166847481610204,0.0279193580585189,0.0246435270827439,0.022319780743264,0.0126450282064892,0.0132112653814847,0.00114794746474637,0.0046300883890261,0.0148644043934713,0.0272159241190681,0.0290091938105537,0.0255568494076367,0.0138618304187664,0.0172921646001679,0.000951559013173025,0.00448154046940916,0.0142127796573477,0.0253365602249768,0.0306995266385206,0.025914200766038,0.0141032827902971,0.0204408084950805
0.00020402801966561,0.0014834486633687,0.00131368669911157,0.00112550784312799,0.000966039561881343,0.000739131308969333,0.000664597356860208,0.000620384957721581,9.56751427211119E-05,0.00150159027960314,0.00203700140101524,0.00184647482080529,0.00154941256190964,0.00109428383418498,0.000983973908018353,0.000938026185410546,9.92198610497178E-05,0.00217820636360761,0.00429639788191104,0.00413234390144797,0.0035075141497656,0.00240357824574789,0.00211788243922502,0.00211372507321426,0.000475566914905527,0.00423358418296109,0.00827936860793066,0.00821677082516393,0.00671352583011491,0.00457797473173742,0.0039454128327142,0.00400435039899318
0.000545373406801962,0.00114449642752315,0.00216562106233213,0.00234781718072154,0.00898743893026585,0.00469262596837357,0.00819905100406186,0.0112004341756335,0.000542428510350968,0.00116972228055713,0.00229033967678726,0.00248109774096053,0.00963951489923451,0.00510355547968393,0.0104021547401059,0.0145549842882515,0.000500011115939715,0.00109431172024419,0.00220419905518144,0.00233525227522467,0.00921562883514675,0.0051779352351131,0.0129739653863541,0.018730661769005,0.000105918477206761,0.000173126720903645,0.000881593624965808,0.00150646234709527,0.00648990678844687,0.00495932788263662,0.0143516218731246,0.0200913410636274
0.000777970888735727,0.00143892316705283,0.00138976812064199,0.00130653369429006,0.0036511611743617,0.00211597090012995,0.00267406369314764,0.00353869580846514,0.00115256850919111,0.00185798938435246,0.00218009742998331,0.00284618001982689,0.00608397167634013,0.00371411016489967,0.00381617413413995,0.00517837810279465,0.00409201815291598,0.00406234719711502,0.00528621021955698,0.0105699475857787,0.011984548637091,0.0105333245621643,0.00695442794679613,0.00903372931359713,0.00440271690799063,0.00555027485407253,0.00636335618686363,0.0142068510103831,0.013921887364845,0.0175308947380836,0.00964579635639929,0.0119637499834182
0.000262636530438064,0.00149371521641007,0.00277357709287846,0.00289929591818304,0.00264925126247275,0.00207022171308263,0.00153169979088437,0.00141595869364442,0.000317642997433576,0.0030448016548023,0.00502955080532628,0.00544436074834397,0.0046281375608956,0.00367690071276721,0.00264688535159726,0.00242517034514104,0.000859237932653645,0.00796868936092617,0.0114168073821818,0.0135477109940709,0.0105934751836993,0.00864988061580012,0.00595701166055271,0.00541590529857693,0.00315287269537613,0.0134144650859641,0.0184132022825069,0.0241502227542711,0.0183691270840992,0.0154177513755043,0.0102098465315999,0.00935736971278236
0.000486699022400024,0.00140904212508794,0.0020406328339715,0.00265825415417212,0.00206174174548754,0.00184574535276367,0.00136792030394751,0.00120743510360957,0.000562658482999745,0.00183226985168753,0.00304533630437307,0.00436124394630443,0.00337513370743015,0.00304251446443132,0.00221084929526697,0.00195769287030283,0.00100833049799953,0.00292714789935071,0.00513245737358493,0.00874335876545836,0.0066461343164037,0.00643155808286677,0.00440093777054111,0.00389190308506309,0.0016284262798103,0.00460359789570919,0.00649931368714568,0.0130850162021769,0.00979154236326033,0.0108650011228515,0.00698367216835926,0.00609468124417723
0.0239562990335274,0.0473485873190369,0.0355330450661536,0.0320073064895283,0.027912508203765,0.0186345364362538,0.021285681190647,0.0226581729031795,0.0229499156098417,0.0414800216430675,0.0381989223444086,0.037774152494831,0.0329614349269416,0.0224690912471624,0.0259001912629746,0.0283473238801011,0.0388276088732608,0.0521836098876123,0.0448051933164866,0.0602649828179494,0.0476685518134309,0.0330697789520745,0.0310676164965423,0.037293076173252,0.0298778987292998,0.0391502386945309,0.0405832303344619,0.0671602045337069,0.0479105495188005,0.0436740859704285,0.0321472892309914,0.0391161284102715
0.0444059756488676,0.0668281657683086,0.0566063438970965,0.045641638479946,0.0389837308905921,0.0323007969241932,0.0206310091579186,0.0196933591028946,0.0368674861666311,0.0637599823463921,0.061512959675617,0.0701400173116317,0.0543943432394287,0.0517771773531605,0.0318636366570358,0.0300148906952592,0.119440694602705,0.19274097698106,0.287950876243761,0.688495209441992,0.500421041601725,0.471058910577931,0.339992774957408,0.268505537136381,0.196273237262505,0.718233707356763,1.76094777709167,5.42495917905346,4.78113880549038,4.00971634463726,2.8019009798116,2.02439493288379
0.000174574486781434,0.00080812633220602,0.00343762219020467,0.0202691571723166,0.00925917757300035,0.00947061000362913,0.0202778556316505,0.0295655803927397,7.53941999972179E-05,0.000192371262207899,0.00799680928810983,0.0247622798469458,0.017058741703694,0.0149179295055582,0.0305874574866287,0.0432376850512576,9.93589798417239E-05,0.00351811568494502,0.0224904325188671,0.0329290273581473,0.0322694441395859,0.0267105151576399,0.0465130043079548,0.0620587005574523,0.00014976025501381,0.00536548314054575,0.0241289563159843,0.030501988955096,0.0345301467043944,0.0302522663811168,0.0518201662836911,0.0673207687183033
0.00178269606901503,0.0062037904809849,0.0150442307558357,0.0192254564659773,0.0211411773713423,0.0159514942179676,0.0106079027151057,0.0107453148181826,0.00178809310401145,0.00867608142507586,0.0204774342577475,0.0265455840499539,0.0307386136262745,0.0232103984268333,0.0148565232419903,0.0158080768093995,0.00854035868707966,0.0176517946327786,0.0294839575750636,0.0373523777084104,0.0465657019795324,0.035485927391816,0.0212594853726789,0.0252006664872757,0.00771532126770187,0.0194966677314111,0.0296337631625824,0.0397461734601042,0.05136815371822,0.0417072022550401,0.0231425838316573,0.0305745633770991
0.00163961492715422,0.00411039947842113,0.00602567491020654,0.00919601077143888,0.00754231213312627,0.00705854109220491,0.00428366690397929,0.00396844191420733,0.00194887775963382,0.00426437501553813,0.0072644043719509,0.0124099280959196,0.010427310424968,0.0100307934706375,0.00577744927152064,0.00558579815330149,0.000648794895077299,0.00309347161357544,0.00893997496436514,0.019452297462011,0.0169137650352479,0.0173851531697479,0.0092571321394865,0.00963435605211317,0.00282981955683588,0.00568655024961451,0.0119046099922501,0.0279452974395402,0.0236300360261031,0.0266040310274626,0.0135012664627646,0.0145347238251793
0.00057830290839425,0.00205661478737018,0.00492932837617949,0.0106319805552184,0.00916242546446204,0.00786205686959456,0.00500974824400417,0.00398797689761498,0.000979518568170109,0.00362657450256409,0.00886950991358359,0.0214132941459308,0.0198416202185433,0.0166879152552082,0.010621753722778,0.00822501002643615,0.00251724481501665,0.010157694792105,0.0257903324121661,0.0735242356326045,0.0763518302493802,0.0619284114247477,0.0402554947997079,0.0299477845272484,0.00304597799960671,0.0147694825399121,0.0455975467255949,0.12359152731138,0.134431569464628,0.0979046058325142,0.0626791796416851,0.0461115846044016
0.0184394437843714,0.023165725682031,0.0209656540275175,0.0232725474567322,0.0161329747648805,0.0128222799967031,0.00918526420120882,0.00801637674021096,0.0246971352226746,0.031682586801664,0.0300192993195627,0.0350551536473934,0.025080329931512,0.0202187141092106,0.0138287157641594,0.0123444303445082,0.0304723902242829,0.046067414637108,0.0473093877297626,0.0599213909334619,0.0457420119058533,0.0375127177143124,0.023930712172352,0.0225814577089237,0.0125363083139793,0.0381066360386605,0.0462708488555998,0.0865706140563792,0.0593030380308172,0.065896525625457,0.0373549112073943,0.0338546863514559
0.000776039883041519,0.000575045206295576,0.00181596561932435,0.00276340593407655,0.00248536207144034,0.00205091888161815,0.00147100409220592,0.00138642149813936,0.000193903476369135,0.00116121069192954,0.00348882364750719,0.00444369391575189,0.00418265073079675,0.0032635853451363,0.00228938620337877,0.00221883127013495,0.000360129093898519,0.00409230433359176,0.00825638076694012,0.00900737826825843,0.00896108805725914,0.00638556147707915,0.00452147098101004,0.00467934664713966,0.000547424160598794,0.00763006837977908,0.0143511232330235,0.015346386309577,0.0154851266304643,0.0105299798325947,0.0076158187671708,0.00831270902474742
0.00212987447974714,0.0141506211628483,0.0192121118831644,0.0205449718460196,0.015522950006449,0.0124035732988701,0.00830318344125739,0.00741284437232588,0.00472917548056195,0.020362759214454,0.02697300067202,0.0302565919824624,0.023294720837002,0.0186189402213731,0.0121001784050487,0.0110437725793612,0.00870031787205057,0.0299879181129446,0.0397297755283872,0.0488854719921436,0.0392410290191701,0.0318231561454489,0.0195191862184864,0.0187708028681156,0.00614371915598871,0.0325707134948761,0.0468313973802285,0.0628778363624906,0.0525309775264402,0.0435829828510113,0.0254447991591394,0.0258860654769988
0.000299942699278748,0.000571580106101219,0.000784241846922379,0.000831630735877245,0.00125703466791823,0.000843797918316824,0.000762762440754935,0.000795644727962194,0.000230423306824195,0.00059664313736652,0.000955692366091642,0.00119265237347559,0.00178390571084682,0.00140646947748562,0.00109994305317852,0.00118553382989824,0.0004220292780502,0.000831565789630738,0.00155795522145622,0.00260042020319383,0.00394206612410287,0.00291898684588055,0.0023307850427776,0.00256383740458046,0.00047728198645082,0.00120063942786383,0.00232493269556682,0.00461260595601313,0.0063655266467328,0.00477755772187871,0.00375633356458238,0.0042899607548124
0.000120389088643907,0.000238320375926626,0.000268489322919249,0.000330544316553458,0.000352592534768468,0.000258104807560091,0.00025214633124013,0.000268143738744843,0.000280332791465565,0.000511217957723843,0.000794727771730014,0.000929435439435098,0.000864160525960685,0.000657324731514287,0.000564576202087077,0.000563866273379306,0.000656269671823351,0.00119196390713215,0.00274308687518036,0.00342624826841432,0.00293463439133307,0.00228435574105322,0.00178048027960903,0.00166090239306217,0.000871862046841476,0.00174867577985071,0.00468884732813944,0.00626657444069088,0.0054820976079342,0.00420155403212759,0.00309229884812052,0.00282754857821704
0.00030253757907416,0.00116250925521927,0.00226124822313632,0.00390019498604319,0.0058569263381492,0.00460716557620443,0.00357662112074123,0.00377992703572663,0.000586961162644832,0.00223868178632122,0.00467833240898857,0.00795212651734729,0.0135689226160008,0.0104407161265931,0.00790870193140247,0.00791452942971998,0.00268074985758306,0.00912380506882298,0.0212862036487001,0.0316451323003742,0.0644936763981751,0.0526851234587354,0.0394312562865905,0.0355902565647616,0.0268657862808515,0.0619776152683274,0.129812384256669,0.196553024304021,0.362871884697468,0.323757495067068,0.255742349460751,0.217719808835498
0.00240767491189416,0.00356198952576941,0.00464911825333531,0.00542804680212286,0.007427073409194,0.0047028991458415,0.00499481996677773,0.00697397069321305,0.00309325784433337,0.00464797278123421,0.00670368930559554,0.0102833405250389,0.0130906914637059,0.00919515391977706,0.00789063846488883,0.0106873762253715,0.00451491776208586,0.00716615743035976,0.0122878494522557,0.0301094777104868,0.0310086907789758,0.0265255517274523,0.0170525279188162,0.0198212477350434,0.00505760430660859,0.00775341311680164,0.0146730563768712,0.0435195485533612,0.0427686358511062,0.0398423327244823,0.0222610097139245,0.0247100072229184
0.00437284381274849,0.00829092248330097,0.00462011022296047,0.00316463211451307,0.00644463426809969,0.00360357401566765,0.00343995567723198,0.00389720372320291,0.00300777714493065,0.00889579403600199,0.0040302756725589,0.00278158049545636,0.00841081620535022,0.00495605352188528,0.00458658551416684,0.00552345092678745,0.00243783763053881,0.00776125281999884,0.00507156646628226,0.00622375753084158,0.0139840348652345,0.0112084951000916,0.00790461393620536,0.0100315760528579,0.00241944997823294,0.00289380047328912,0.00342195849437761,0.0135373128491595,0.0189028894132189,0.0222769409406729,0.0128571571438104,0.0155453525028688
0.0047022810617233,0.00728710612736686,0.0109199684276136,0.0107433672342346,0.0124497042290627,0.0078125395768223,0.00634902990042927,0.00708131929915928,0.00823479385603099,0.0124057491036578,0.0166179389938776,0.0170128973994588,0.0192621986627337,0.012313709877184,0.0096583022831829,0.011064668976466,0.0151155154660278,0.0194833832992064,0.0257398467974116,0.0320799490544819,0.0341130328275093,0.0238961060462349,0.0170392444478545,0.0198768968741535,0.0221819180408124,0.022655266270107,0.0295425218882084,0.0501519575510256,0.0557808584804643,0.0440518732397272,0.0279787517748348,0.030279520382219
0.00131815279114009,0.00306720231905877,0.0051607097994433,0.00651012858280127,0.00493537855879453,0.00351843486068503,0.00278514220148712,0.00263563084545719,0.000979701321717778,0.00359030500314003,0.00661844144979591,0.00814709072107994,0.00688249440741834,0.00483516403983897,0.00366375649532596,0.0036883232243047,0.00049362876654784,0.00359014313616256,0.00803973362497609,0.0110876992018864,0.0108209598830284,0.0100252854687208,0.00635299685624452,0.00663998356012456,0.000937671781995829,0.00382423882789661,0.0107814901727711,0.017152042818919,0.0177244094732973,0.0159208686960749,0.00976856144571217,0.0106505722551985
6.99749842041835E-05,0.000438721931422373,0.000846476926501341,0.000831134983970045,0.000766700740208681,0.000590214058660708,0.000431700262952662,0.000400295869269199,5.51204535626187E-05,0.000436616507383668,0.00107100616481373,0.00106985795952766,0.00111151102806906,0.000823320231919713,0.000594583119951201,0.000569170308238083,0.000241216627795159,0.000460588689159963,0.00140639300853885,0.0015645285598799,0.00190629767061757,0.00130948213966419,0.00097919143991026,0.000997837229103569,0.000903615225332911,0.00112452536140124,0.00196426183897968,0.00241582984370297,0.00280756871184235,0.00193280345064025,0.00146098107920698,0.00153343091753643
0.000283591405333763,0.00184130036791835,0.00311326943873137,0.00296772742410038,0.00293543580914139,0.00197166929871905,0.00152912244674963,0.00155389937243748,0.000420556527597159,0.00260814904637734,0.00439459691765823,0.00487476770727069,0.00472584879253576,0.00337489438987121,0.00245755544990973,0.00256060366029633,0.00146145421836848,0.00610520378436662,0.00809581637903568,0.0111694956157533,0.00967986818550314,0.00884466785523937,0.00562692101734432,0.00579886293525033,0.00555311104421523,0.0223029853320733,0.0217013652082624,0.0234699442824939,0.0171919407867188,0.0217998082747073,0.0125532203178266,0.0112221316507518
0.00314481280166203,0.00358765915512745,0.00316582929818848,0.00502147469558616,0.00753214554217129,0.00589335217718835,0.00456960748790732,0.00576791840886787,0.00309952532170365,0.00404001173996133,0.00458769294282462,0.00861008067285525,0.0105506609120104,0.00914239941089055,0.00626820325250277,0.00782606151160234,0.00255881720918421,0.00398860220514911,0.00743608100742474,0.0158375550791043,0.0160763159172058,0.0146771750237158,0.0089526321814883,0.0112108910303655,0.00360901729634575,0.00658046918749337,0.0164748423840774,0.0248016018512669,0.0227569711174425,0.0187749735737545,0.0113428786466832,0.0141539377764037
0.00284663067696076,0.00426178452340084,0.00766864920896625,0.0104272168264288,0.008926009225844,0.00709707373986158,0.00501560419274078,0.00491295264436683,0.00480137214092431,0.00716780632355831,0.0118756243225245,0.0181033596270721,0.014915170248563,0.0126116494899494,0.00833300425761965,0.00817890802183305,0.00890664793736074,0.0123139457414641,0.0188269830811713,0.0352166868812303,0.0275247419474781,0.0266039884396027,0.0156397058599823,0.0154954291788182,0.0134461193803609,0.0159075312905989,0.0228982651239433,0.0486567833702712,0.0371802617066156,0.0403994084980171,0.0217859372219793,0.0220077746233407
9.24288474819888E-05,0.000238529202665822,0.000424247768091508,0.000441062287512623,0.000576006572667245,0.000390006245198707,0.000342177447358937,0.000361374799609753,0.000110506781139499,0.000375906663545965,0.000745092296935243,0.000767292329787724,0.00100867769145499,0.000695817917852737,0.000578459893389374,0.000618384659889813,0.000196544013146162,0.000803693046364411,0.00171856980234469,0.00186485143476948,0.00230786262426578,0.00175843681177669,0.00130044763080102,0.0014115247180284,0.000718392968893814,0.00125925527817465,0.002353819044898,0.00357343972571232,0.00406093166487977,0.00307485632983685,0.00231509232867294,0.00255515609412772
0.00589118179108314,0.0112769267065474,0.00984399719010822,0.0079392101963325,0.00668261872392338,0.00504004016481144,0.0035126813083529,0.00327861824656289,0.00613844313858302,0.0134007586562268,0.013007318289921,0.0112378175729882,0.0101236378694808,0.00759716821177105,0.00515605743012353,0.00500493586754123,0.00521539335348722,0.0142028590921088,0.0172066973529214,0.0166560569714014,0.0175983803649892,0.0127449805198796,0.00840502345165146,0.00890875585484858,0.00393776844971061,0.011010559987422,0.0172671089513004,0.0178777554527687,0.0233135371467612,0.0154570234970958,0.010474401254061,0.0123199043292411
0.00388367754801749,0.00344422807998728,0.00265179663871258,0.00256281793247736,0.00203626323249564,0.00164173037005098,0.00124661772594464,0.00116261731448002,0.0040781887111229,0.00423845562390686,0.00414407969794354,0.00436114743503274,0.00355148581342309,0.00276096769747465,0.00208406956974608,0.00200692345432014,0.00330231540146605,0.00755631787290449,0.00865478199614687,0.0109843650806368,0.00853580997704144,0.00651203263005456,0.0049158832020483,0.00483437658544784,0.00446248178042537,0.0127574990870426,0.0150829397360344,0.0187626540093029,0.0143797228169534,0.0108323899256317,0.00789320331658746,0.00791800476785233
0.00297305782905519,0.00445610409419006,0.00754812811357107,0.01178210822469,0.0105655286357874,0.00720521859521744,0.0111734927745744,0.0136490073900789,0.00296185636375952,0.00459354556000678,0.00880919456721066,0.0136917773017692,0.0124088790899158,0.00825760913237205,0.0144171201502016,0.0186983740342889,0.0013126445906571,0.00263339286525407,0.00692066796586102,0.00572608052510536,0.0168271553573844,0.00922753367304779,0.0143355515676166,0.0256062467352418,0.00154533727825567,0.00218303474580941,0.00427730372831154,0.00599878094762633,0.0190675916888124,0.0108062039911426,0.016013934293016,0.0318471346034469
0.000507853409063931,0.00711154693479027,0.0120919209873714,0.0124711813550579,0.011106366446213,0.00836386939321206,0.00569760565467535,0.00541461317357274,0.000119326407716106,0.00440906028524541,0.0111019157545539,0.015790093697738,0.0139981595024797,0.0117738378068456,0.007387086668106,0.00721151323133776,0.00134502508802335,0.00238824779337958,0.00860536655263156,0.0234526778808912,0.0185687778401259,0.022034148850602,0.0121737941745385,0.0115920001039592,0.0032940319335782,0.00318287501022517,0.00710954357637004,0.026034573923464,0.019495259312108,0.0328769660564585,0.0172083751232107,0.0150276344398001
0.000651568491732088,0.00571741185772398,0.00794175936194163,0.00857070707249213,0.00633499599484868,0.00495048923619943,0.00354968425243596,0.00314565227754944,0.00093859593837968,0.00872359609973262,0.0121676884604697,0.0134678575726624,0.0103835688865789,0.00808111180629088,0.00561509103349115,0.00508349306434139,0.00178783280543451,0.0151728378353814,0.0210565062986702,0.0245144594667547,0.0206155756048939,0.0159656328583925,0.0105649584470001,0.0100968110835265,0.00268313835849934,0.0209519877300873,0.0291073970503386,0.0350650513269413,0.0317104129478591,0.0243799863844572,0.0156131600357513,0.0158214224153719
0.000435884922258054,0.00280004195405229,0.00288604339736367,0.00242508112022203,0.00181616170331756,0.00131668373116998,0.00104155687091165,0.000950450301476495,0.000447978052879828,0.00363147023562144,0.00416071929212453,0.00352296601885633,0.00278602376748416,0.00196368152407199,0.00155002937671065,0.00145704122731726,0.000401970212971759,0.00514012682855767,0.00672071952687437,0.00586518409211899,0.00506796936471457,0.00341917006576774,0.00272516172766534,0.00270834219543575,0.000342388572726458,0.00596724942977196,0.00858575049366625,0.007430799250191,0.00714596215058409,0.00456924683432102,0.00382052109660675,0.00400928724518531
